정류소명,정류소아이디,상_하행
신동아3차아파트,163000120,하행
신동아아파트(B),163000162,하행
신기.남부종합시장(진흥사거리),163000219,하행
재흥시장,163000293,하행
(구)시민회관사거리,163000319,하행
교보생명,163000357,하행
주안역,163000389,하행
동원아파트,163000379,하행
쑥골고가교,163000372,하행
인천비지니스고등학교,163000615,하행
도화e편한세상아파트6단지,163000626,하행
도화e편한세상아파트,163000612,하행
북항입구,168001304,하행
율도근린공원,168001340,하행
북항입구,168001305,하행
영종자이아파트,161000835,상행
운남초교사거리,161000706,상행
영종동행정복지센터,161000673,상행
영종KCC스위첸.한양수자인,161000449,상행
영종동행정복지센터,161000672,하행
운남초교사거리,161000707,하행
영종자이아파트,161000836,하행
운남교차로,161000582,하행
백련산입구,161000773,상행
햇내로공원입구,161000777,상행
카페거리,161000728,상행
운서역(남동측),161000775,상행
운서역(남동측),161000776,하행
카페거리,161000727,하행
햇내로공원입구,161000784,하행
백련산입구,161000778,하행
인천시교육청 교육연수원,161000774,상행
금호어울림,161000384,상행
운서SKVIEW  스카이시티,161000780,상행
운서SKVIEW  스카이시티,161000781,하행
금호어울림,161000313,하행
인천시교육청 교육연수원,161000782,하행
KT인천공항지사,161000109,상행
카페거리,161000727,상행
젓개마을입구,161000398,상행
장촌빌라,161000397,상행
장촌마을,161000476,상행
해송노인요양병원,161000552,상행
고염나무골,161000473,상행
돌산밑,161000396,상행
미단교회사거리,161000664,상행
갤러리84입구,161000666,상행
뒤골입구,161000668,상행
뒤골입구,161000669,하행
갤러리84입구,161000667,하행
미단교회사거리,161000665,하행
돌산밑,161000320,하행
고염나무골,161000474,하행
해송노인요양병원,161000553,하행
장촌마을,161000475,하행
장촌빌라,161000321,하행
젓개마을입구,161000322,하행
카페거리,161000728,하행
늘목,161000415,상행
해뜨는집앞,161000531,상행
늘목마을입구,161000529,상행
둥깨마을입구(세븐일레븐),161000721,상행
둥깨마을입구(용성철강),161000723,상행
나룻개입구,161000385,상행
나룻개,161000593,상행
용유초등학교,161000023,상행
용유초등학교,161000022,하행
나룻개,161000594,하행
나룻개입구,161000386,하행
둥깨마을입구(용성철강),161000724,하행
둥깨마을입구(세븐일레븐),161000722,하행
늘목마을입구,161000725,하행
해뜨는집앞,161000726,하행
늘목,161000414,하행
비재고개,161000421,하행
선녀바위해수욕장,161000485,하행
영종선착장,161000196,상행
김소골,161000675,상행
서당골,161000676,상행
마장포고개,161000677,상행
가재우물터,161000678,상행
마장포,161000679,상행
아동보호센터,161000680,상행
마당개,161000681,상행
만정낚시터,161000682,상행
만정낚시터입구,161000683,상행
옐림교회앞,161000684,상행
높은마을입구,161000685,상행
긴마루교회입구,161000686,상행
행복마을입구,161000687,상행
대흥식당,161000688,상행
구정슈퍼앞,161000587,상행
논골,161000394,상행
영종공원묘지입구,161000626,상행
금산경로당,161000565,상행
동강리,161000393,상행
동강리,161000246,상행
잔다리삼거리,161000519,상행
잔다리삼거리,161000559,하행
동강리,161000245,하행
동강리,161000317,하행
금산경로당,161000564,하행
영종공원묘지입구,161000627,하행
논골,161000318,하행
구정슈퍼앞,161000498,하행
대흥식당,161000689,하행
행복마을입구,161000690,하행
긴마루교회입구,161000692,하행
높은마을입구,161000693,하행
옐림교회앞,161000694,하행
만정낚시터입구,161000695,하행
만정낚시터,161000696,하행
마당개,161000697,하행
아동보호센터,161000698,하행
마장포,161000699,하행
가재우물터,161000700,하행
마장포고개,161000701,하행
서당골,161000702,하행
김소골,161000703,하행
영종선착장,161000195,하행
예단포물양장,161000622,상행
갤러리84입구,161000667,상행
미단교회사거리,161000665,상행
예단포,161000319,상행
돌산밑,161000320,상행
고염나무골,161000474,상행
해송노인요양병원,161000553,상행
장촌마을,161000475,상행
장촌빌라,161000321,상행
장촌빌라,161000397,하행
장촌마을,161000476,하행
해송노인요양병원,161000552,하행
고염나무골,161000473,하행
돌산밑,161000396,하행
예단포,161000395,하행
미단교회사거리,161000664,하행
갤러리84입구,161000666,하행
예단포물양장,161000623,하행
인천소방항공대,161000809,하행
뒤골입구,161000668,하행
박촌마을입구,161000670,하행
공군8547부대앞,161000718,하행
허브주유소,161000446,하행
원성골,161000434,하행
운남교차로 입구,161000839,하행
잔다리삼거리,161000857,하행
영종주야간보호센터,161000855,하행
중앙방앗간,161000853,하행
영종성당.정도사,161000851,하행
한신더휴스카이파크,161000654,하행
중산중고등학교,161000818,하행
중산중학교,161000656,하행
영종하늘도서관,161000585,하행
화성파크드림후문.한라비발디,161000659,하행
e편한세상영종하늘도시,161000646,하행
푸르지오더스카이,161000844,하행
교육연수원,161000482,하행
은골공원,161000599,하행
주공12단지,161000082,하행
KT인천공항지사,161000095,하행
푸르지오더스카이,161000845,하행
영종성당.정도사,161000850,하행
중앙방앗간,161000852,하행
영종주야간보호센터,161000854,하행
잔다리삼거리,161000856,하행
운남교차로 입구,161000840,하행
잠진도,161000266,상행
동인천역,161000187,
잠진도,161000266,
신설동,161000416,상행
용유동행정복지센터,161000412,상행
서릿목,161000419,상행
용유초등학교삼거리,161000410,상행
마시란,161000425,상행
남성네고개,161000427,상행
한국도심공항터미널,161000417,상행
덕교동,161000003,상행
덕교동,161000259,상행
무의도입구,161000001,상행
실미삼거리,161000741,상행
무의도주민자치센터,161000739,상행
구름다리,161000735,상행
하나개해수욕장,161000737,상행
하나개해수욕장,161000737,하행
구름다리,161000736,하행
무의도주민자치센터,161000738,하행
실미삼거리,161000740,하행
큰무리선착장,161000710,하행
무의도입구,161000002,하행
용유역,161000433,하행
덕교동,161000005,하행
한국도심공항터미널,161000408,하행
남성네고개,161000426,하행
마시란,161000424,하행
용유초등학교,161000409,하행
서릿목,161000418,하행
용유동행정복지센터,161000411,하행
신설동,161000413,하행
영흥버스터미널,170000116,상행
농협하나로마트,170000117,상행
내7리마을회관,170000159,상행
구중학교앞,170000119,상행
중고등학교,170000106,상행
영흥종합운동장앞,170000120,상행
내3리다목적회관앞,170000121,상행
내3리마을회관,170000155,상행
영흥우체국,170000183,상행
영흥초교입구,170000184,상행
내4리마을회관,170000104,상행
금강찜질방,170000150,상행
중박골입구,170000123,상행
블랙트리캠핑장,170000124,상행
인썸호텔,170000134,상행
블랙트리캠핑장,170000174,하행
중박골입구,170000194,하행
금강찜질방,170000151,하행
내4리마을회관,170000157,하행
영흥초교입구,170000101,하행
영흥우체국,170000107,하행
내3리마을회관,170000156,하행
내3리다목적회관앞,170000153,하행
영흥종합운동장앞,170000192,하행
중고등학교,170000193,하행
구중학교앞,170000148,하행
내7리마을회관,170000118,하행
농협하나로마트,170000165,하행
영흥버스터미널,170000116,하행
선재대교,170000085,상행
뱃말항,170000125,상행
다우리농장,170000083,상행
문말3거리,170000084,상행
논골,170000098,상행
반디모텔,170000126,상행
돌고래펜션,170000127,상행
선재바다낚시터,170000146,상행
너출(드무리입구),170000161,상행
영흥대교입구,170000100,상행
내5리마을회관,170000128,상행
진두방앗간,170000196,상행
GS내리주유소,170000130,상행
영흥면사무소,170000131,상행
내3리마을회관,170000122,상행
붉은노리삼거리,170000112,상행
용담어촌계앞,170000097,상행
용담바다낚시터,170000132,상행
노가리해변,170000105,상행
외1리마을회관앞,170000096,상행
영흥빌라,170000133,상행
발전소삼거리,170000115,상행
한전사택,170000090,상행
외리보건지소앞,170000095,상행
금강찜질방,170000113,상행
외리보건지소앞,170000187,하행
한전사택,170000197,하행
발전소삼거리,170000171,하행
영흥빌라,170000182,하행
외1리마을회관앞,170000186,하행
노가리해변,170000162,하행
용담바다낚시터,170000188,하행
용담어촌계앞,170000189,하행
붉은노리삼거리,170000173,하행
내3리마을회관,170000154,하행
영흥면사무소,170000181,하행
GS내리주유소,170000147,하행
진두방앗간,170000195,하행
내5리마을회관,170000158,하행
영흥대교입구,170000180,하행
너출(드무리입구),170000086,하행
